County Name	Local Authority Desc	Roll No.	Official School Name	Address Line 1	Address Line 2	Address Line 3	Address Line 4	Phone Number	Email Address	Ethos/Religion Desc	Island Ind (Y/N)	Irish Classification Description	DEIS (Y/N)	Total Boys	Total Girls	Total Pupils
Meath	Meath County Council	04210H	KILMESSAN MXD N S	KILMESSAN	CO MEATH			469025532	info@kilmessanns.ie	CATHOLIC	N	No Irish	N	90	94	184
Meath	Meath County Council	05062A	KELLS PAROCHIAL N S	KELLS	CO MEATH			469241308	kpns@eircom.net	CHURCH OF IRELAND	N	No Irish	N	29	34	63
Meath	Meath County Council	05630L	SCOIL MHICHIL NA BUACHAILLI	SCOIL NA MBRATHAR	PATRICK STREET	TRIM	CO MEATH	469431813	scoilmhichil@gmail.com	CATHOLIC	N	No Irish	N	273	4	277
Meath	Meath County Council	07120V	KILLYON N S	KILLYON	CNOC AN DUN	CO MEATH		469546532	killyonns.ias@eircom.net	CATHOLIC	N	No Irish	N	46	44	90
Meath	Meath County Council	09238I	BALLINLOUGH N S	BALLINLOUGH	KELLS	CO MEATH		469243965	ballinloughns.ias@eircom.net	CATHOLIC	N	No Irish	N	47	45	92
Meath	Meath County Council	10801Q	DRUMBARRAGH N S	DRUMBARRAGH	KELLS	CO MEATH		469249605	drumbaraghns@eircom.net	CATHOLIC	N	No Irish	N	36	45	81
Meath	Meath County Council	11039O	KILBEG N S	KILBEG	CARLANSTOWN	CO MEATH		469246603	kilbegsschool@gmail.com	CATHOLIC	N	No Irish	N	48	46	94
Meath	Meath County Council	11978O	SCOIL MHUIRE NS	MOYLAGH	OLDCASTLE	CO MEATH		498541738	moylagh.ias@live.com	CATHOLIC	N	No Irish	N	41	47	88
Meath	Meath County Council	12068D	OUR LADY OF MERCY NS	KELLS	CO MEATH			469240446	mercyps@eircom.net	CATHOLIC	N	No Irish	N	108	347	455
Meath	Meath County Council	12488C	OLDCASTLE MXD N S	CHAPEL ST	OLDCASTLE	CO MEATH		498541327	gilsonns.ias@eircom.net	CATHOLIC	N	No Irish	N	147	120	267
Meath	Meath County Council	12788O	FLOWERFIELD N S	TRIM RD	NAVAN	CO MEATH		469021239	flowerfieldns@gmail.com	CHURCH OF IRELAND	N	No Irish	N	32	31	63
Meath	Meath County Council	12897T	UGHTYNEILL N S	UGHTYNEILL	MOYNALTY	KELLS	CO MEATH	469244704	secretary@ughtyneillns.com	CATHOLIC	N	No Irish	N	8	12	20
Meath	Meath County Council	13775K	ST PATRICKS N S	TRIM	CO MEATH			469431892	trevorlarke@hotmail.com	CHURCH OF IRELAND	N	No Irish	N	35	25	60
Meath	Meath County Council	14348T	CARRICKLECK N S	CARRICKLECK	KINGSCOURT	CO MEATH		429667746	cleck@eircom.net	CATHOLIC	N	No Irish	N	18	21	39
Meath	Meath County Council	15104T	BRIDE NAOFA N S	CANNISTOWN	NAVAN	CO MEATH		469029779	gcnee@eircom.net	CATHOLIC	N	No Irish	N	207	208	415
Meath	Meath County Council	15483H	ST LOUIS N S	RATHKENNY	NAVAN	CO MEATH		469054417	rathkennyschool@gmail.com	CATHOLIC	N	No Irish	N	29	16	45
Meath	Meath County Council	16067V	SCOIL NAIS FININ NAOFA	CLONARD	ENFIELD	CO MEATH		449375551	stfiniansns@yahoo.ie	CATHOLIC	N	No Irish	N	34	34	68
Meath	Meath County Council	16100Q	MERCY CONVENT N S	NAVAN	CO MEATH			469021989	jomerps@iol.ie	CATHOLIC	N	No Irish	N	236	247	483
Meath	Meath County Council	16143L	S N PHEADAIR AGUS PHOIL	DRUMCONRATH	NAVAN	CO MEATH		416854178	drumconrathns@yahoo.ie	CATHOLIC	N	No Irish	N	67	57	124
Meath	Meath County Council	16549Q	SCOIL NAOIMH PIO	KNOCKCOMMON	BEAUPARC	CO MEATH		419825123	knockcommonns.ias@eircom.net	CATHOLIC	N	No Irish	N	43	44	87
Meath	Meath County Council	16646O	ST MARYS CONVENT N S	TRIM	CO MEATH			469431919	marystrim@eircom.net	CATHOLIC	N	No Irish	N	185	435	620
Meath	Meath County Council	16655P	ST. NICHOLAS PRIMARY SCHOOL	LONGWOOD	ENFIELD	CO MEATH		469555384	snps.ias@eircom.net	CATHOLIC	N	No Irish	N	170	164	334
Meath	Meath County Council	16722E	SCOIL CHOLMCILLE	NAVAN ROAD	KELLS	CO MEATH		469240498	colmcille.ias@eircom.net	CATHOLIC	N	No Irish	N	262	0	262
Meath	Meath County Council	16774A	SCOIL EOIN BÁISTE	NOBBER	KELLS	CO MEATH		469052000	nobberns@gmail.com	CATHOLIC	N	No Irish	N	48	55	103
Meath	Meath County Council	16790V	S N NAOMH SEOSAMH	DUNSANY	CO MEATH			469025058	dunsanyns@gmail.com	CATHOLIC	N	No Irish	N	37	32	69
Meath	Meath County Council	16825O	KILBRIDE NATIONAL SCHOOL	CLONEE	CO. MEATH			18216359	knsclonee.ias@eircom.net	CATHOLIC	N	No Irish	N	174	146	320
Meath	Meath County Council	16991I	CARNAROSS N S	CARN NA ROS	CEANNANNAS MOR	CO NA MI		469245598	carnarossns.ias@eircom.net	CATHOLIC	N	No Irish	N	73	74	147
Meath	Meath County Council	17029S	S N NAOMH CIANAIN	CUSHENSTOWN	ASHBOURNE	CO MEATH		18354215	snbailechuisin.ias@eircom.net	CATHOLIC	N	No Irish	N	39	45	84
Meath	Meath County Council	17088L	Scoil Uí Ghramhnaigh	Ráth Chairn	Ath Buí	Co. na Mí		469432837	bunscoilrathchairn@gmail.com	CATHOLIC	N	All Irish	N	105	107	212
Meath	Meath County Council	17123K	KILMAINHAM WOOD N S	KILMAINHAM WOOD	KELLS	CO MEATH		469052666	ushalvey@gmail.com	CATHOLIC	N	No Irish	N	57	54	111
Meath	Meath County Council	17162U	S N BHRIGHDE	BAILE CORR	KELLS	CO MEATH		469249700	cortownns.ias@eircom.net	CATHOLIC	N	No Irish	N	50	56	106
Meath	Meath County Council	17175G	BOHERMEEN N S	BOHERMEEN	NAVAN	CO MEATH		469029037	ultansns@gmail.com	CATHOLIC	N	No Irish	N	108	110	218
Meath	Meath County Council	17203I	S N ULTAIN NAOFA	DOMHNACH PADRAIG	AN UAIMH	CO NA MIDHE		469054499	scoilultain.ias@eircom.net	CATHOLIC	N	All Irish	N	44	42	86
Meath	Meath County Council	17213L	S N MHUIRE	MA NEALTA	CEANNANUS MOR	CO NA MIDHE		469244702	info@monaltyns.ie	CATHOLIC	N	No Irish	N	63	61	124
Meath	Meath County Council	17220I	S N BHRIGHDE	MEATH HILL	DRUMCONRATH	CO MEATH		429667819	lduffy@meathhillns.com	CATHOLIC	N	No Irish	N	49	37	86
Meath	Meath County Council	17312N	S N CUL AN MHUILINN	CULMULLEN	DRUMREE	CO MEATH		18259883	culmullenns@eircom.net	CATHOLIC	N	No Irish	N	46	40	86
Meath	Meath County Council	17480L	S N BAILE CHEANT	BAILE CHEANT	AN UAIMH	CO NA MI		419825458	kentstownns.ias@eircom.net	CATHOLIC	N	No Irish	N	131	123	254
Meath	Meath County Council	17494W	S N AN RATH MHOR	RATHMORE	ATHBOY	CO MEATH		469432359	scanrathmhor@gmail.com	CATHOLIC	N	No Irish	N	59	50	109
Meath	Meath County Council	17513A	S N CILL BHRIGHDE	KILBRIDE	TRIM	CO MEATH		469431945	kilbridenstrim@hotmail.com	CATHOLIC	N	All Irish	N	52	59	111
Meath	Meath County Council	17520U	S N MHUIRE	ROBINSTOWN	NAVAN	CO MEATH		469029583	robinstownns@eircom.net	CATHOLIC	N	No Irish	N	94	105	199
Meath	Meath County Council	17521W	S N COLMCILLE	SCRIN	TARA	CO MEATH		469025003	skryne.n.s@gmail.com	CATHOLIC	N	No Irish	N	105	99	204
Meath	Meath County Council	17560J	S N SEOSAMH NAOMTHA	DUN DOIRE	AN UAIMH	CO NA MI		469431976	dunderryns.ias@eircom.net	CATHOLIC	N	No Irish	N	64	54	118
Meath	Meath County Council	17623H	O'GROWNEY NATIONAL SCHOOL	ATHBOY	CO MEATH			469432291	athboyns@gmail.com	CATHOLIC	N	No Irish	N	184	170	354
Meath	Meath County Council	17629T	S N PADRAIG NAOFA	ARD A'CHATHA	GARRISTOWN	CO DUBLIN		18354043	info@ardcathns.ie	CATHOLIC	N	No Irish	N	60	58	118
Meath	Meath County Council	17652O	SCOIL OILIBHEIR NAOFA	COILLCLUANA	CO NA MI			16285816	principal.kilcloon@gmail.com	CATHOLIC	N	No Irish	N	110	101	211
Meath	Meath County Council	17705J	S N CROS BAN	WHITECROSS	JULIANSTOWN	CO MEATH		419829229	whitecrossns@gmail.com	CATHOLIC	N	No Irish	N	235	207	442
Meath	Meath County Council	17741N	SCOIL NAIS AITINN BHUI	BEAUPARC	NAVAN	CO MEATH		469024434	furzeyprinc@gmail.com	CATHOLIC	N	No Irish	N	115	108	223
Meath	Meath County Council	17742P	SCOIL NAIS MHUIRE NAOFA	KILTALE	DUNSANY	CO MEATH		469025619	kiltalens@gmail.com	CATHOLIC	N	No Irish	N	45	57	102
Meath	Meath County Council	17821L	ST. MARY'S PRIMARY SCHOOL	ENFIELD	CO MEATH			469541949	enda.flynn@enfieldps.ie	CATHOLIC	N	No Irish	N	251	243	494
Meath	Meath County Council	17839H	S N BHEINN NAOFA B	DULEEK	CO MEATH			419823539	duleekboys.ias@eircom.net	CATHOLIC	N	No Irish	N	351	0	351
Meath	Meath County Council	17840P	S N BHEININ NAOFA C	DULEEK	CO MEATH			419823632	duleekgns@eircom.net	CATHOLIC	N	No Irish	N	0	335	335
Meath	Meath County Council	17856H	S N DUN UABHAIR	DUN UBHAIR	DROGHEDA	CO MEATH		419880118	donorenat.sch@gmail.com	CATHOLIC	N	No Irish	N	114	105	219
Meath	Meath County Council	17857J	S N AINDREIS NAOFA	CURRAHA	ASHBOURNE	CO MEATH		18351528	standrews.ias@eircom.net	CATHOLIC	N	No Irish	N	40	59	99
Meath	Meath County Council	17930Q	S N SEACHNAILL NAOFA	DUNSHAUGHLIN	CO MEATH			18259679	poseachnall@eircom.net	CATHOLIC	N	No Irish	N	246	248	494
Meath	Meath County Council	17946I	SCOIL NAIS NAOMH AINE	MAIO	TIERWORKER	KELLS	CO MEATH	469242325	maio.ias@eircom.net	CATHOLIC	N	No Irish	N	17	13	30
Meath	Meath County Council	17947K	SCOIL NAOMH BRIDE	BOARDSMILL	TRIM	CO MEATH		469546358	boardsmillns@yahoo.ie	CATHOLIC	N	No Irish	N	89	90	179
Meath	Meath County Council	17964K	S N MHUIRE NAOFA	RATHFEIGH	TARA	CO MEATH		419825156	snrathfaiche1@eircom.net	CATHOLIC	N	No Irish	N	56	73	129
Meath	Meath County Council	17969U	S N MHUIRE	AN UAIMH	CO NA MI			469021483	scoilmhuirenavan@gmail.com	CATHOLIC	N	No Irish	Y	118	126	244
Meath	Meath County Council	17986U	S N NMH SHEOSAMH	BOYERSTOWN	NAVAN	CO MEATH		469027252	boyerstownn.s@eircom.net	CATHOLIC	N	No Irish	N	69	61	130
Meath	Meath County Council	18016O	S N COLUMBAIN	BAILE IOMHAIR	CO NA MIDHE			469546213	baileiomhair.ias@eircom.net	CATHOLIC	N	No Irish	N	178	168	346
Meath	Meath County Council	18037W	S N MHUIRE	BAILE UI EARAIN	BAILE LOIBIN	CO NA MI		469053297	office@heronstownns.ie	CATHOLIC	N	No Irish	N	19	26	45
Meath	Meath County Council	18040L	S N NAOMH PADRAIG	SLANE	CO MEATH			419824229	office@slanens.ie	CATHOLIC	N	No Irish	N	149	134	283
Meath	Meath County Council	18044T	S N NAOMH PADRAIG	STAMULLEN	CO MEATH			18411804	info@stamullenns.ie	CATHOLIC	N	No Irish	N	325	320	645
Meath	Meath County Council	18051Q	COOLE N.S,	GARRADICE,	KILCOCK,	CO. KILDARE.		469557538	cooleschool@gmail.com	CATHOLIC	N	No Irish	N	73	60	133
Meath	Meath County Council	18106P	S N NA TRIONOIDE NAOFA	LIOS MUILINN	CROS AN GREALLAIGH	An Uaimh	Co. na Mí	469025533	lismullenns@gmail.com	CATHOLIC	N	No Irish	N	140	133	273
Meath	Meath County Council	18132Q	S N MUIRE	CARLANSTOWN	KELLS	CO MEATH		469246803	carlans.ias@eircom.net	CATHOLIC	N	No Irish	N	69	68	137
Meath	Meath County Council	18169Q	S N RATH RIAGAIN	BAILE AN BHOTHAIR	DUN BOINNE	CO NA MIDHE		18259208	rathregan.ias@eircom.net	CATHOLIC	N	No Irish	N	53	39	92
Meath	Meath County Council	18174J	S N CAITRIONA NAOFA	BAILE OIRTHIR	CEANNANUS MOR	CO NA MIDHE		469241425	oristownnationalschool@eircom.net	CATHOLIC	N	No Irish	N	62	60	122
Meath	Meath County Council	18195R	ST FINIAN N S	CLONALVY	GARRISTOWN	CO MEATH		18354828	clonalvyns.ias@eircom.net	CATHOLIC	N	No Irish	N	12	21	33
Meath	Meath County Council	18344I	S N MHUIRE	MOYNALVEY	SUMMERHILL	CO MEATH		469557416	moynalveyns@hotmail.com	CATHOLIC	N	No Irish	N	43	65	108
Meath	Meath County Council	18358T	S N FIACH	BAILE NA CRIADH	OLDCASTLE	CO MEATH		498541913	stfiachs.ias@eircom.net	CATHOLIC	N	No Irish	N	50	42	92
Meath	Meath County Council	18413B	S N NAOMH TREASA	BELLEWSTOWN	DROGHEDA	CO LOUTH		419823629	scoilnaomhtreasa@gmail.com	CATHOLIC	N	No Irish	N	50	46	96
Meath	Meath County Council	18429Q	S N MHUIRE	CUL RONAIN	BAILE IOMHAIR	CO MEATH		469546416	scoilmhuire_ns@eircom.net	CATHOLIC	N	No Irish	Y	17	19	36
Meath	Meath County Council	18448U	S N RATH BEAGAIN	RATH BEAGAIN	DUN SEACHNAILL	CO NA MIDHE		18259891	rathbeggan.ias@eircom.net	CATHOLIC	N	No Irish	N	96	96	192
Meath	Meath County Council	18453N	S N MHICHIL NAOFA	CILL	RATH MOLLADHAIN	CO NA MI		469555300	killmolyon.ias@eircom.net	CATHOLIC	N	No Irish	N	60	44	104
Meath	Meath County Council	18500T	S N NAOMH COLMCILLE	CNOC HANOBHAR	DROGHEDA	CO LOUTH		419839405	mounthanoverns@gmail.com	CATHOLIC	N	No Irish	N	55	47	102
Meath	Meath County Council	18762D	S N REALT NA MARA (B)	DOMHNACH CEARNAIGH	MORNINGTON	DROGHEDA	CO LOUTH	419827045	realtnamarabns@eircom.net	CATHOLIC	N	No Irish	N	426	0	426
Meath	Meath County Council	18767N	S N REALT NA MARA (C)	DOMHNACH CEARNAIGH	MORNINGTON	DROGHEDA	CO MEATH	419887684	donacarneygns@gmail.com	CATHOLIC	N	No Irish	N	0	405	405
Meath	Meath County Council	18887A	St. Joseph's National School	Mulhussey	Kilcock			16285513	maolhosae@gmail.com	CATHOLIC	N	No Irish	N	39	38	77
Meath	Meath County Council	19018A	DANGAN MIXED N S	DANGAN	SUMMERHILL	CO MEATH		469557332	dangan.school@yahoo.ie	CATHOLIC	N	No Irish	N	96	77	173
Meath	Meath County Council	19253K	Scoil Naomh Barra	WILKINSTOWN	NAVAN	CO MEATH		469054329	wilkinstown.ias@eircom.net	CATHOLIC	N	No Irish	N	95	62	157
Meath	Meath County Council	19292U	CASTLETOWN N S	NAVAN	CO MEATH			469054571	Castletownkpns@gmail.com	CATHOLIC	N	No Irish	N	58	68	126
Meath	Meath County Council	19300Q	CASTLEJORDAN CENTRAL NS	CASTLEJORDAN	Co. Meath			469739036	castlejordanns@hotmail.com	CATHOLIC	N	No Irish	N	58	58	116
Meath	Meath County Council	19476H	ST OLIVER PLUNKETT NS	NAVAN	CO MEATH			469023347	stoliverns2@eircom.net	CATHOLIC	N	No Irish	Y	239	233	472
Meath	Meath County Council	19486K	SCOIL NAIS DEAGLAIN	ASHBOURNE	CO MEATH			18350594	decsash@eircom.net	CATHOLIC	N	No Irish	N	352	293	645
Meath	Meath County Council	19671F	ST PAULS N S	ABBEYLANDS	NAVAN	CO MEATH		469028754	info@stpaulsschool.ie	CATHOLIC	N	No Irish	N	365	346	711
Meath	Meath County Council	19725C	GAELSCOIL EANNA	BR. ATH THROIM	AN UAIMH	CO NA MIDHE		469029739	gaelscoileanna@eircom.net	CATHOLIC	N	All Irish	N	132	114	246
Meath	Meath County Council	19768U	SCOIL MHUIRE	ASHBOURNE	CO MEATH			18351299	stmarysns1@gmail.com	CATHOLIC	N	No Irish	N	247	256	503
Meath	Meath County Council	19779C	GAELSCOIL NA CILLE	CILL DHEAGLAIN	ASHBOURNE	CO MEATH		18351600	info@gaelscoilnacille.ie	CATHOLIC	N	All Irish	N	130	116	246
Meath	Meath County Council	19813W	KILDALKEY CENTRAL N S	KILDALKEY	CO MEATH			469435286	stdympnasns@gmail.com	CATHOLIC	N	No Irish	N	121	122	243
Meath	Meath County Council	19867W	SCOIL NA RITHE	DUN SEACHLAINN	CO NA MI			18259933	eolas@gaelscoilnarithe.ie	CATHOLIC	N	All Irish	N	101	110	211
Meath	Meath County Council	20017F	SCOIL AN SPIORAID NAOIMH	LAYTOWN,	CO. MEATH.			419828091	laytownschool@eircom.net	CATHOLIC	N	No Irish	N	177	167	344
Meath	Meath County Council	20032B	DUNBOYNE JUNIOR N S	DUNBOYNE	CO. MEATH			18252807	office@dunboynejps.ie	CATHOLIC	N	No Irish	N	290	271	561
Meath	Meath County Council	20033D	DUNBOYNE SENIOR N S	DUNBOYNE	CO. MEATH.			18252803	dunboyneseniorprimaryschool@eircom.net	CATHOLIC	N	No Irish	N	290	269	559
Meath	Meath County Council	20051F	GAELSCOIL NA BOINNE	DUBLIN ROAD	TRIM	CO. MEATH.		469437872	gaelscoilnaboinne@eircom.net	CATHOLIC	N	All Irish	N	119	107	226
Meath	Meath County Council	20082Q	GAELSCOIL THULACH NA NÓG	BR. RÚISC,	DÚN BÚINNE	CO. NA MÍ		18252858	tulach@eircom.net	INTER DENOMINATIONAL	N	All Irish	N	118	120	238
Meath	Meath County Council	20164S	NAVAN EDUCATE TOGETHER NS	COMMONS ROAD	NAVAN	CO. MEATH		469071591	etnavan@hotmail.com	MULTI DENOMINATIONAL	N	No Irish	N	86	71	157
Meath	Meath County Council	20179I	ST STEPHENS NS	C/O ST MARTHAS COLLEGE	JOHNSTOWN	CO MEATH		469020080	ststephens2@eircom.net	CATHOLIC	N	No Irish	N	367	395	762
Meath	Meath County Council	20180Q	SCOIL NAOMH EOIN	CLONMAGADDEN VALLEY	WINDTOWN	NAVAN	CO MEATH	469075803	scoilnaomheoin@eircom.net	CATHOLIC	N	No Irish	Y	183	185	368
Meath	Meath County Council	20191V	ST PETERS NATIONAL SCHOOL	St Peters NS, COI	Maynooth Rd	Dunboyne	Meath	18026741	stpetersnsdunboyne@gmail.com	CHURCH OF IRELAND	N	No Irish	N	58	40	98
Meath	Meath County Council	20200T	RATOATH SENIOR NS	RATOATH	CO MEATH			18254476	admin@ratoathns.com	CATHOLIC	N	No Irish	N	239	200	439
Meath	Meath County Council	20215J	ST PAULS NS	RATOATH	CO MEATH			18257246	stpaulsratoath@eircom.net	CATHOLIC	N	No Irish	N	360	336	696
Meath	Meath County Council	20216L	SCOIL OILIBHEIR NAOFA	BETTYSTOWN	CO MEATH			419887431	bettystownschool@eircom.net	CATHOLIC	N	No Irish	N	228	216	444
Meath	Meath County Council	20258E	Gaelscoil an Bhradáin Feasa	Mill Road	Mornington		Co. Meath		siobhan@gaelscoilanbhradainfeasa.com	INTER DENOMINATIONAL	N	All Irish	N	207	207	414
Meath	Meath County Council	20352T	ARD Rí COMMUNITY NATIONAL SCHOOL	C/O NAVAN RUGBY CLUB	NAVAN	CO. MEATH			ardri@meathvec.ie	MULTI DENOMINATIONAL	N	No Irish	N	56	55	111
Meath	Meath County Council	20382F	Gaelscoil na Mí	c/o Donaghmore Ashbourne GAA	Ashbourne		Co. Meath		gaelscoilnami@gmail.com	MULTI DENOMINATIONAL	N	All Irish	N	47	81	128
Meath	Meath County Council	20396Q	Ashbourne Educate Together National School	via Ashbourne Community Centre	Deerpark	Ashbourne	Co. Meath	18357493	ashbourneetns@gmail.com	MULTI DENOMINATIONAL	N	No Irish	N	72	80	152
Meath	Meath County Council	20444B	Trim Educate Together National School	C/o Glebe Golf Club	Kildalkey Road	Trim	Co. Meath			MULTI DENOMINATIONAL	N	No Irish	N	5	11	16
Monaghan	Monaghan County Council	00359V	ST. LOUIS GIRLS NATIONAL SCHOOL	PARK ROAD	MONAGHAN TOWN			4781305	info@stlouisgns.com	CATHOLIC	N	No Irish	N	0	248	248
Monaghan	Monaghan County Council	00373P	DERAVOY NATIONAL SCHOOL	DERAVOY	EMYVALE	CO MONAGHAN		4787755	deravoy.ias@eircom.net	CATHOLIC	N	No Irish	Y	30	29	59
Monaghan	Monaghan County Council	05501A	SCOIL NAOIMH EANNA	KILLANNY	CARRICKMACROSS	CO MONAGHAN		429662175	killannyns@gmail.com	CATHOLIC	N	No Irish	N	104	113	217
Monaghan	Monaghan County Council	06028F	ROCKCORRY N S	ROCKCORRY	MONAGHAN			429742554	rockcorryns@eircom.net	CHURCH OF IRELAND	N	No Irish	N	19	20	39
Monaghan	Monaghan County Council	06117E	DOOHAMLET N S	DOOHAMLET	CASTLEBLANEY	CO MONAGHAN		429741498	doohamletns@eircom.net	CATHOLIC	N	No Irish	N	62	64	126
Monaghan	Monaghan County Council	07751K	MONAGHAN MODEL SCHOOL	MONAGHAN	CO. MONAGHAN			4783070	modelsch.ias@eircom.net	CHURCH OF IRELAND	N	No Irish	N	67	64	131
Monaghan	Monaghan County Council	09186P	SCOIL MHUIRE	MACHAIRE AIRNE	SMITHBOROUGH	CO MONAGHAN		4757203	info@magherarneyns.com	CATHOLIC	N	No Irish	N	44	46	90
Monaghan	Monaghan County Council	10282S	DRUMACRUTTIN N S	DRUMACRUTTIN	CO MONAGHAN			4771186	drumacruttinns@mail.com	CHURCH OF IRELAND	N	No Irish	N	20	14	34
Monaghan	Monaghan County Council	10429W	SCOIL MHUIRE	ROCKCORRY	CO MONAGHAN			429742366	scoilmhuirerock@gmail.com	CATHOLIC	N	No Irish	Y	49	43	92
Monaghan	Monaghan County Council	10751E	CLONTIBRET N S	CLONTIBRET	MONAGHAN			4780865	clontibret.ias@eircom.net	CHURCH OF IRELAND	N	No Irish	N	18	23	41
Monaghan	Monaghan County Council	13632L	ANNALITTEN N S	ANNALITTEN NS	CASTLEBLAYNEY	CO MONAGHAN		429743054	annalittenns@gmail.com	CATHOLIC	N	No Irish	N	18	11	29
Monaghan	Monaghan County Council	13811L	CORCREAGH N S	CORCREAGH	SHERCOCK	CO CAVAN		429669404	corceagh.ias@eircom.net	CATHOLIC	N	No Irish	N	20	18	38
Monaghan	Monaghan County Council	14071C	DRUMGOSSETT N S	DRUMGOSSETT	CARRICKMACROSS	CO MONAGHAN		429662340	office@drumgossatt.com	CATHOLIC	N	No Irish	N	49	44	93
Monaghan	Monaghan County Council	15142E	NAOMH MICHEAL	DOMHNACH MAIGHIN	CARRAIG MHACHAIRE ROIS	CO MONAGHAN		429662284	donaghmoynens@eircom.net	CATHOLIC	N	No Irish	N	41	39	80
Monaghan	Monaghan County Council	15143G	LISDOONAN N S	LISDOONAN	CARRICKMACROSS	CO MONAGHAN		429662375	secretary@lisdoonanns.com	CATHOLIC	N	No Irish	N	75	56	131
Monaghan	Monaghan County Council	15329U	BUN SCOIL LOUIS NAOFA	CLOUGHVALLEY	CARRICKMACROSS	CO MONAGHAN		429661808	bunscoillughaidh@eircom.net	CATHOLIC	N	No Irish	N	0	268	268
Monaghan	Monaghan County Council	15654I	KNOCKCONNON N S	KNOCKCONNON	EMYVALE	CO MONAGHAN		4787244	knockconanns5@eircom.net	CATHOLIC	N	No Irish	N	44	36	80
Monaghan	Monaghan County Council	16129R	CORCAGHAN N S	CORCAGHAN	STRANOODEN	CO MONAGHAN		429744026	corcaghanns.ias@eircom.net	CATHOLIC	N	No Irish	N	31	34	65
Monaghan	Monaghan County Council	16202B	Castleblayney Convent National School	Convent of Mercy	Castleblayney	Co Monaghan		429746090	scoilnagcailini@gmail.com	CATHOLIC	N	No Irish	Y	0	121	121
Monaghan	Monaghan County Council	16319W	Castleblayney Convent Infants National School	Convent of Mercy	Castleblayney	Co Monaghan		429740517	cbjun@eircom.net	CATHOLIC	N	No Irish	Y	96	87	183
Monaghan	Monaghan County Council	16769H	LATNAMARD N S	LATNAMARD	SMITHBORO	CO MONAGHAN		429744143	principal@latnamardns.com	CATHOLIC	N	No Irish	N	54	51	105
Monaghan	Monaghan County Council	16842O	Annyalla National School	CASTLEBLANEY	CO MONAGHAN			429740973	secretary@annyallaschool.com	CATHOLIC	N	No Irish	N	96	77	173
Monaghan	Monaghan County Council	16923O	URBLESHANNY N S	URBLESHANNY	SCOTSTOWN	CO MONAGHAN		4789594	admin@urbleshannyns.com	CATHOLIC	N	No Irish	N	144	153	297
Monaghan	Monaghan County Council	16954C	SCOIL MHICHIL	ROCKWALLACE	CO MONAGHAN			4785282	rackwallace.ias@eircom.net	CATHOLIC	N	No Irish	N	15	17	32
Monaghan	Monaghan County Council	16968N	S N BLAITHIN IOSA	MACAIRE CLUANA	CARRAIG MHACAIRE ROIS	CO MONAGHAN		429667881	blaithin.ias@eircom.net	CATHOLIC	N	No Irish	N	20	23	43
Monaghan	Monaghan County Council	17099Q	St Joseph's National School	Horse Hill	Carrickmacross	Co Monaghan		429661134	stjcmx@gmail.com	CATHOLIC	N	No Irish	N	275	0	275
Monaghan	Monaghan County Council	17126Q	SCOIL ENDA	ACHADH NA HABHLA	CLUAIN EOIS	CO MUINEACHAIN		4756204	dannymccarney@eircom.net	CATHOLIC	N	No Irish	N	33	31	64
Monaghan	Monaghan County Council	17150N	ST MARYS BNS	ST MARYS HILL	MONAGHAN	CO MONAGHAN		4782361	office@boysnsmonaghan.com	CATHOLIC	N	No Irish	N	281	3	284
Monaghan	Monaghan County Council	17686I	SCOIL MHUIRE BNS	CASTLEBLANEY	CO MONAGHAN			429740246	blbns2@gmail.com	CATHOLIC	N	No Irish	Y	136	0	136
Monaghan	Monaghan County Council	17735S	ST PATRICKS NS	BROOMFIELD	CASTLEBLAYNEY	CO MONAGHAN		429743640	broomfieldns.ias@eircom.net	CATHOLIC	N	No Irish	N	68	65	133
Monaghan	Monaghan County Council	17776J	S N COMHGHALL	COININSI	CLONES	CO MONAGHAN		4755329	stcomgallsns@gmail.com	CATHOLIC	N	No Irish	N	12	11	23
Monaghan	Monaghan County Council	18023L	S N ATH NA BH-FEARCON	Aughnafarcon	Broomfield	Castleblayney	Co Monaghan	429743639	aughnafarcon.n.s@hotmail.com	CATHOLIC	N	No Irish	N	30	27	57
Monaghan	Monaghan County Council	18028V	CORR A CHRAINN NATIONAL SCHOOL	CORR A CHRAINN	EMYVALE	CO MONAGHAN		4787551	corracrinns@eircom.net	CATHOLIC	N	No Irish	N	117	97	214
Monaghan	Monaghan County Council	18234B	SCOIL NAOMH PADRAIG	EO-DHRUIM	CASTLEBLANEY	CO MONAGHAN		429746076	oramns@eircom.net	CATHOLIC	N	No Irish	Y	32	31	63
Monaghan	Monaghan County Council	18256L	SCOIL BHRIGHDE	SILVERSTREAM	MONAGHAN			4784977	scoilbhridesilverstream@gmail.com	CATHOLIC	N	No Irish	N	28	31	59
Monaghan	Monaghan County Council	18401R	SCOIL MHUIRE	GLASLOCH	MUINEACHAN			4788356	glasloughns@eircom.net	CATHOLIC	N	No Irish	N	48	38	86
Monaghan	Monaghan County Council	18482U	MHUIRE GRANSLA	LEACHTGALLON	CLUAIN EOIS	CO MUINEACHAIN		4751235	granshans@hotmail.com	CATHOLIC	N	No Irish	Y	27	29	56
Monaghan	Monaghan County Council	18494E	ST LOUIS INFANT SCHOOL	PARK ROAD	MONAGHAN	CO MONAGHAN		4782913	louisinfs@gmail.com	CATHOLIC	N	No Irish	N	150	145	295
